0.00000000,336.15250860,947.91590590,941.17119220,761.71669230,0.00000000,0.00000000,937.36743060,936.84680140,851.51088150,887.41413820,878.86172350,791.06250820,826.30184280,0.00000000,961.50946910,940.17576270,886.68775400,833.48227050,869.13877620,877.59863060,377.51763060,905.24687920,0.00000000,0.00000000,0.00000000,411.40977080,934.12366270,949.01866550,0.00000000,893.60437440,0.00000000,956.61965300,858.09814740,0.00000000,927.24413460,905.84360020,0.00000000,738.71228350,956.03902780,442.77574720,957.39154770,757.59213850,0.00000000,856.24211810,919.41737490,889.08592670,0.00000000,0.00000000,962.82119140,910.71258460,909.55576510,0.00000000,885.48870170,874.47007060,968.42769350,879.08001710,0.00000000,914.72816220,954.33559770,938.78094890,0.00000000,306.18947670,811.45177150,0.00000000,920.03330850,945.80093280,902.15958250,0.00000000,0.00000000,954.63807990,960.92962340,967.69241900,916.17635310,0.00000000,0.00000000,936.79599150
0.00000000,412.40258320,855.36449960,770.05539070,675.15596470,0.00000000,818.53136860,937.36743060,936.84680140,742.64750690,622.49560400,760.84718380,697.05251140,787.76315660,335.47073940,961.50946910,869.12757310,727.67443890,789.37750710,869.13877620,877.59863060,561.97030050,873.51478070,366.01901160,544.90920250,807.54720780,750.96239450,775.48725470,868.94956650,301.77994930,843.81766760,515.73596640,857.07917340,0.00000000,0.00000000,854.72576060,905.84360020,322.24806310,738.71228350,865.29788760,456.80383090,845.47413900,679.24407630,0.00000000,835.67888030,891.27665580,889.08592670,0.00000000,0.00000000,832.03038450,885.01529260,858.42616820,308.17296080,867.28100450,871.86598450,907.69969380,579.68724530,340.42506090,901.48621110,888.67787160,491.03339190,306.29487370,737.10091880,694.53296120,0.00000000,871.97586780,938.06006830,884.06023180,0.00000000,563.83970500,842.16671030,867.76884400,898.25896330,858.40305340,0.00000000,0.00000000,853.22701530
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,345.19286660,0.00000000,856.24211810,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,343.16209710,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,322.52079140,349.67304360,0.00000000,0.00000000,786.51552240,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,613.53477510,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,852.26046510,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,772.90566330,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,340.25018460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,905.88978130,912.89732630,757.88206820,0.00000000,759.99880670,885.65438550,890.40250240,821.75407900,864.66448490,832.07772030,639.53296350,786.51552240,0.00000000,878.16244410,872.56843350,845.72753060,729.04163950,850.36161310,732.49714280,0.00000000,823.75991790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,898.34020130,0.00000000,879.92251380,0.00000000,862.10771820,313.13710100,0.00000000,905.78364330,852.26046510,0.00000000,0.00000000,910.43237510,473.81242250,337.46493730,691.30130830,0.00000000,772.90566330,842.42679700,824.65508050,0.00000000,0.00000000,923.60067470,854.40026290,889.32893180,0.00000000,805.06786560,786.71601040,958.31184400,815.96728700,0.00000000,921.43638650,906.35476090,884.80228840,492.17012530,364.86596220,776.60684800,0.00000000,858.27472040,894.89254110,816.40078150,0.00000000,0.00000000,907.44718990,923.86302560,916.31303100,651.29523850,0.00000000,0.00000000,825.07270890
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,305.94537840,0.00000000
0.00000000,0.00000000,323.93593390,952.17307300,401.56647630,0.00000000,781.55259320,888.86664880,874.83517390,829.83451040,847.89700450,840.12505750,335.40628160,831.03640780,823.26901850,882.65657340,882.14967690,0.00000000,934.23974280,448.33970330,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,835.85216450,0.00000000,423.57093590,0.00000000,0.00000000,743.59140700,0.00000000,0.00000000,386.03637510,752.81346380,0.00000000,801.11616800,863.39017830,838.86376110,0.00000000,0.00000000,0.00000000,326.42462100,878.25114290,0.00000000,811.07164700,818.38685300,0.00000000,835.74563310,0.00000000,929.74995140,896.11393260,322.03122810,762.10280850,828.81359740,0.00000000,0.00000000,866.80975540,901.12707030,848.83610680,0.00000000,0.00000000,910.19177420,0.00000000,918.54084140,0.00000000,0.00000000,0.00000000,0.00000000
0.00000000,322.61604240,905.27174430,881.23451330,492.91804330,0.00000000,781.55259320,888.86664880,874.83517390,829.83451040,847.89700450,840.12505750,678.90732180,831.03640780,0.00000000,882.65657340,882.14967690,850.45483730,712.81696920,759.27559290,820.47626880,909.47229560,830.54399940,0.00000000,0.00000000,0.00000000,867.51051080,894.37852730,887.72862920,0.00000000,844.26572570,0.00000000,928.65741610,835.85216450,0.00000000,389.95339760,832.04808180,0.00000000,743.59140700,923.71130700,434.94988410,923.10523380,752.81346380,0.00000000,801.11616800,863.39017830,838.86376110,0.00000000,0.00000000,925.42675520,887.85362460,878.25114290,0.00000000,811.07164700,818.38685300,926.47135890,835.74563310,0.00000000,929.74995140,896.11393260,0.00000000,0.00000000,828.81359740,419.49883450,0.00000000,866.80975540,901.12707030,848.83610680,0.00000000,0.00000000,910.19177420,918.17313860,918.54084140,0.00000000,0.00000000,0.00000000,848.86873210
