0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
21,163.7440929,220.9395193,163.057992,145.7724109,168.2011622,217.5674905,48.24398062,233.3913511,205.7441703,203.6236441,84.19089097,179.4925902,30.97423708,163.5783561,168.9519247,123.9193733,39.84921932,147.6949471,183.5673304,111.0396031,135.8997243,104.9276965,166.4346777,222.3749708,169.2027082,151.5848083,109.7553309,209.616473,231.1002396,207.4789339,170.5078999,199.2223228,162.9323076,164.4897692,131.2460362,135.0025929,142.7621533,142.4522313,198.6886962,164.1826857,192.1960743,148.0511736,167.4764651,131.373431,152.8320699,164.3961635,154.1485066,148.2101095,254.4672802,159.4569391,131.078142,155.7067743,169.8892179,52.85684466,164.837869,154.9633463,142.9970392,139.1302591,171.9337387,153.1857189,132.8872287,149.1942875,158.8670412,119.51638,187.5807161,168.090381,177.00411,148.0574367,178.6459435,49.54809911,142.2175894,124.5772569,195.6879487,39.25898065,42.45980737,201.8518475
22,773.5579003,449.7006639,778.9638582,698.596933,779.089639,37.87353116,37.94311069,622.3843815,614.7834645,659.342678,584.0066562,614.9253873,40.74879053,588.614017,670.3356829,787.1199384,35.03375014,138.6439361,695.1430041,149.1933259,792.66132,184.4721087,178.4961429,651.1724374,199.9275685,157.6057706,661.7731979,759.6565005,745.7177521,558.2794635,797.796165,609.0205033,749.3184926,614.2406698,342.6123356,761.0085206,635.0965624,770.6994673,413.945667,756.6699005,765.417243,227.132511,749.2542627,635.5241147,727.4607329,638.8716359,632.8417655,763.6173999,502.2359574,780.5322754,732.9963282,774.1134499,777.0647458,46.90533677,630.3221878,738.7323863,589.5647752,642.2444088,676.8407744,216.1801051,753.4590548,777.0100925,780.8501108,719.4047722,637.7854544,760.7942487,688.9162921,140.9330297,617.5313148,33.48686312,37.69265543,752.1486795,604.7322575,25.31375467,22.16136857,662.7354741
23,204.6624485,245.5486436,483.43208,114.886927,155.7438007,18.69843484,22.31226865,237.5341704,270.3541631,158.3541129,48.22669133,230.2868623,28.61465818,156.2741691,218.2326619,73.4897943,16.0891527,99.25381883,146.6320259,118.0530205,136.797169,124.2958588,80.62182816,133.5264911,85.71127665,115.6940337,109.1868171,143.4825411,173.7802894,223.7392911,154.6180324,275.2823302,131.328716,136.0141608,114.4281956,92.87792347,191.963716,129.9019998,228.0360538,122.1655646,206.688616,94.82235537,185.326187,198.3526282,143.3118542,185.2669465,149.7725498,152.0264401,224.4310475,257.1365332,228.4129117,198.2177249,159.5705941,14.38197647,227.7995574,302.2659633,210.3590127,126.3261938,293.4798741,122.2245138,143.9330289,123.1489398,157.7306138,100.2150496,176.1368858,250.7652304,234.6422245,101.3864191,252.2527412,20.79271807,24.81702574,111.4526658,206.8464671,17.75657042,22.8235438,230.8476249
24,773.5579003,449.7006639,778.9638582,634.4664695,779.089639,27.38470282,30.30883916,622.3843815,614.7834645,659.342678,581.0648985,614.9253873,47.28227211,428.1912911,670.3356829,787.1199384,36.51682827,117.12948,695.1430041,141.0598788,792.66132,147.455603,163.1629036,651.1724374,182.9225466,144.3533081,661.7731979,759.6565005,745.7177521,558.2794635,797.796165,609.0205033,749.3184926,511.5428626,322.4982199,761.0085206,635.0965624,770.6994673,413.945667,756.6699005,765.417243,170.6116986,749.2542627,635.5241147,727.4607329,638.8716359,496.2632275,763.6173999,502.2359574,780.5322754,732.9963282,774.1134499,777.0647458,27.59479889,630.3221878,738.7323863,589.5647752,642.2444088,676.8407744,186.1717893,753.4590548,777.0100925,780.8501108,719.4047722,637.7854544,760.7942487,688.9162921,77.44115249,617.5313148,19.24424144,36.27409547,752.1486795,604.7322575,32.47050218,31.4785356,662.7354741
25,773.5579003,449.7006639,778.9638582,656.0079992,779.089639,40.65143514,54.29564206,622.3843815,614.7834645,659.342678,555.0745229,614.9253873,68.67630861,605.3251266,670.3356829,787.1199384,35.92704966,145.2246947,695.1430041,125.6779774,792.66132,177.3246512,203.8863699,651.1724374,177.4832139,158.2043947,661.7731979,759.6565005,745.7177521,558.2794635,797.796165,609.0205033,749.3184926,593.3349106,311.7762147,761.0085206,635.0965624,770.6994673,413.945667,756.6699005,765.417243,205.0174466,749.2542627,635.5241147,727.4607329,638.8716359,618.7821927,763.6173999,502.2359574,780.5322754,732.9963282,774.1134499,777.0647458,49.43081444,630.3221878,738.7323863,589.5647752,642.2444088,676.8407744,211.9691118,753.4590548,777.0100925,780.8501108,719.4047722,637.7854544,760.7942487,688.9162921,126.734236,617.5313148,44.64019742,48.05206557,752.1486795,604.7322575,33.67450312,40.49421972,662.7354741
26,144.9201629,86.4180085,78.34342271,101.205074,97.77727809,120.0934349,23.85299001,109.5095167,98.88522805,114.9685394,133.5179429,131.2952644,110.5918888,83.43939366,116.6359984,108.2704481,22.08775027,99.56505635,115.4899328,104.230458,86.13338865,105.8020466,129.0424261,118.9392972,107.842893,76.70058631,107.1060314,125.9627091,104.0594701,138.2423905,86.92577142,97.30109304,121.7732704,97.95877392,121.5655912,111.1082003,121.1098551,86.93173844,102.8984012,119.130328,96.06183619,230.578436,94.49231576,109.2580683,134.5405178,108.7023455,120.0520685,105.4717279,94.39176261,105.2024394,90.37446735,115.5216102,87.9312805,17.38297565,109.4755371,102.7401239,96.39486051,121.0532645,110.9195153,125.0466733,81.99889046,99.42577521,120.8736586,94.7161848,86.00294129,107.3800479,118.7530547,112.6555714,90.69946579,18.39783081,16.1363034,87.13835222,89.23463714,8.305737299,25.10441316,117.9376544
27,129.153909,184.8859625,139.0132226,119.6599089,122.3073601,28.94981825,17.72359704,196.2696607,211.0313158,163.2109574,62.66548155,162.3700292,233.6767861,147.9200042,204.6179219,158.3802654,32.58007462,116.3913641,119.4385045,50.68211532,84.15567884,113.3217634,133.9673037,161.6366221,143.4143889,67.87541518,116.1020475,162.4180925,201.5394349,105.3997961,122.0280265,165.9854255,154.1558038,162.602967,105.9123788,95.0334918,143.89102,115.990367,345.1928666,111.3663557,142.4537993,111.9538019,124.1583948,156.4258329,158.9622565,123.6808682,162.1060759,137.0674997,202.2112365,130.6846377,132.3984733,124.0991559,125.0630722,32.67808485,168.4689966,113.2135584,115.2801294,856.2421181,142.1515319,111.5860785,126.5068147,111.8726178,125.6951432,117.2756645,173.7503291,133.5945017,193.6583509,90.49743372,118.6289915,29.26952885,27.4658659,117.0551209,162.3189111,24.88989557,42.70564549,165.4185606
28,412.2832757,410.0689349,511.7000977,261.9383357,291.4382815,28.49703289,29.10384713,406.8643541,436.9198569,240.1977811,57.78879754,369.3653083,29.68595192,139.4632112,440.2921256,96.64136435,43.43692989,101.557064,258.3495455,113.0801698,268.8813761,65.2731675,72.66664231,158.9101247,131.4132817,108.8647261,207.6584181,133.5461084,151.7446315,561.9575738,307.3780769,362.0506785,178.3561498,150.9712063,124.845402,222.4183301,338.8738376,216.3666819,387.2279817,281.1095431,437.5259146,109.3631157,412.5846172,374.7592672,155.75868,384.2095579,150.0432452,232.7880104,397.7721594,456.9520694,402.7781816,354.334124,310.2596516,30.9794488,475.8566503,529.9312945,365.8085841,163.0852884,514.8279865,91.5905606,260.1897631,219.7179057,322.9614007,193.534009,480.9516665,504.1733058,486.7462966,59.33022126,476.1675438,31.85964594,25.42324335,235.5780637,491.6721177,22.43181171,36.88061914,457.3129973
29,934.2397428,275.4430721,910.1917742,271.4901339,266.2277494,18.18152814,25.34272818,831.0364078,401.5664763,195.7474938,35.90113987,847.8970045,743.591407,187.976736,863.3901783,323.9359339,24.96682169,86.18373561,878.2511429,115.8996504,277.4089208,120.9960931,98.66094808,114.2417884,97.12381796,114.9058142,154.6154055,136.0291294,184.8867788,781.5525932,952.173073,829.8345104,448.3397033,194.2339893,122.8186036,192.0136039,811.071647,182.8530851,752.8134638,207.4889385,882.6565734,171.1554805,882.1496769,818.386853,183.3929833,835.7456331,189.5196457,896.1139326,762.1028085,888.8666488,901.1270703,929.7499514,386.0363751,24.93393755,840.1250575,423.5709359,335.4062816,801.116168,866.8097554,130.1469991,322.0312281,180.4312422,918.5408414,125.9700553,848.8361068,874.8351739,838.8637611,104.4474416,835.8521645,21.27736558,27.26467281,326.424621,828.8135974,12.69151168,13.61940827,823.2690185
30,631.2811446,404.0609418,224.5320282,231.0889151,260.5426709,99.28997446,66.12024875,483.3577987,495.517021,262.4460628,160.5508187,477.4854219,108.5206199,233.952288,263.7884731,196.4945738,83.8136214,199.1404791,189.2980649,250.1156949,187.3968261,181.6695305,192.9100671,284.4233896,214.76399,188.8443393,172.7674302,271.9208015,688.6146798,305.8743626,221.7846338,424.8958346,277.6316407,245.0268435,167.0647792,203.0246314,187.0070494,197.194882,212.8633519,213.7813563,223.4719398,276.2859896,230.3856833,190.9962362,282.0338777,223.9520011,267.9191243,240.5268447,253.2881972,197.4632585,215.2323756,219.0916278,227.890702,96.87378358,360.0426611,246.3480917,193.2177333,312.8961507,286.1367004,196.2623681,185.0146195,204.1871728,237.769582,220.3091276,284.1985345,232.6140488,299.476952,174.5703466,315.1816009,85.35024331,69.43138911,188.3922731,273.2320754,98.70184795,83.58609743,308.4599075
31,181.1269192,246.8784084,181.1326909,145.3453647,154.8468272,19.56741378,22.25346528,786.5155224,290.1232304,219.6350122,52.84073834,349.6730436,31.06692455,186.628422,226.1760753,343.1620971,29.96088714,113.4364219,153.6745939,143.9477151,114.070093,141.6532649,139.5122744,210.8374683,107.023423,129.9952827,173.2012115,231.2118237,852.2604651,272.9708357,146.773162,322.5207914,613.5347751,195.6944514,129.7896695,130.8854112,199.0084266,152.1207034,239.3044302,131.3627328,207.3138557,155.1713944,171.5320315,205.4172812,223.1417767,159.3947893,215.6133937,165.3691528,240.321985,158.9147367,168.6704676,137.930579,154.4010962,26.06107007,231.9095558,178.9081001,98.38666807,772.9056633,340.2501846,155.9981834,162.4776692,146.2561613,146.6391379,129.8330354,271.0843461,161.2966021,222.8894575,104.3622058,222.1862967,22.05248952,19.98240805,139.8296307,204.8531216,6.615312032,32.65717626,195.301873
32,172.2753726,147.7035751,146.9949523,159.7568245,129.7287856,162.0692102,30.35454203,165.8397789,130.2632498,154.8829325,68.75565309,158.0683468,163.9614625,147.6001783,166.3287009,134.6336694,29.97778338,141.9386942,145.2592056,152.2335982,151.2940452,147.1358881,159.1015804,146.310716,110.3403528,105.8207163,166.1920235,162.1244733,149.875111,174.9575713,124.1932877,129.5963198,147.3664555,140.5301401,151.456251,161.7922308,156.0636812,142.7952075,149.6019365,177.2683937,154.2008972,269.854941,114.4211079,152.7590034,187.0017524,145.6157259,164.715825,149.9592305,137.8728027,151.7335693,148.9104719,157.2287954,144.6250955,32.86604812,134.5250093,158.1381224,121.0043825,177.3946813,157.8516885,176.0218781,119.2421461,146.8635657,164.7429917,153.6524633,128.8640959,161.4004075,172.6371983,153.8630067,122.4115801,15.83108069,23.73134776,142.7273023,144.1923331,30.10340639,38.20381542,165.7196475
33,908.6903291,476.1118561,954.6380799,234.4519611,287.8928448,89.73594121,85.90645095,536.1231412,761.7166923,189.9458942,62.8567261,887.4141382,738.7122835,187.3394938,919.4173749,144.5538328,70.85617188,139.3135008,472.6077685,147.6414362,262.4086263,229.2492169,187.8034746,207.986362,98.65152014,138.6306551,197.828681,328.0054434,370.3837861,845.5107727,288.9563774,851.5108815,166.0511021,204.27724,155.9573711,197.2474311,885.4887017,220.1083197,174.8781246,232.2368951,961.5094691,182.1314573,940.1757627,874.4700706,309.8492289,264.4435641,240.3518822,285.8827764,344.3849289,937.3674306,945.8009328,457.6573019,285.8383401,80.41024444,878.8617235,927.2441346,390.8069212,256.6467601,920.0333085,164.8589872,302.6597853,231.8666015,424.4589482,192.8198212,902.1595825,936.8468014,889.0859267,142.6261129,645.897919,89.29958732,100.3223085,173.4460372,850.6416107,87.48628054,88.21791117,863.3946106
34,833.4822705,811.4517715,954.6380799,442.7757472,956.0390278,30.88757308,37.91194181,826.3018428,761.7166923,886.687754,336.1525086,887.4141382,738.7122835,159.7610863,919.4173749,947.9159059,32.78741591,120.0564452,909.5557651,142.6870609,968.4276935,136.1124984,160.2022583,877.5986306,128.7175277,210.0553213,936.7959915,893.6043744,905.8436002,119.0988093,941.1711922,851.5108815,869.1387762,169.6129024,411.4097708,956.619653,885.4887017,962.8211914,757.5921385,949.0186655,961.5094691,934.1236627,940.1757627,874.4700706,905.2468792,879.0800171,176.6896626,954.3355977,260.2050455,937.3674306,945.8009328,914.7281622,957.3915477,32.96147083,878.8617235,927.2441346,791.0625082,856.2421181,920.0333085,377.5176306,938.7809489,960.9296234,967.692419,916.1763531,902.1595825,936.8468014,889.0859267,114.4633592,858.0981474,31.22780337,32.44748724,910.7125846,306.1894767,26.85355677,37.08417084,212.4957805
35,132.6561634,89.15979054,71.81909896,97.50641889,76.15305188,79.83514205,16.41508692,93.03154146,96.39370724,102.429652,44.27331078,124.2840614,107.1035441,84.00334965,101.3012205,72.18993964,15.86953519,109.8978848,112.9671944,95.70664436,69.0707462,110.1958509,125.9355279,94.72129964,75.91919835,74.13235092,93.79040314,102.2858538,89.74424805,108.4787537,65.4953344,84.58417866,118.3306231,87.06529462,102.0554901,88.34681502,103.7368256,78.00410898,121.7065136,98.76400415,113.9565982,217.278183,80.78915985,99.47958591,112.6516084,75.50976719,101.7210178,104.0030583,48.12802952,104.0754344,75.95979486,113.3913139,87.06773404,15.88281205,109.7138864,101.6851732,82.22690469,107.7096628,97.42476074,107.5284029,64.88073323,68.72451942,99.64518181,90.3806298,76.57123372,103.0361928,115.5626212,107.2486421,81.61156011,11.88655566,15.37774321,108.4876258,61.6727819,17.07966243,12.19326783,100.083668
36,143.943217,211.3549914,161.8009044,122.3405664,77.42769937,20.43168538,20.17226409,198.9271594,216.5952628,177.4037298,54.19718686,174.3090267,38.5890396,172.2658525,179.6481943,91.05216874,26.44596205,116.7141277,138.247746,170.9631701,120.1033945,162.5271289,82.3324785,159.8301763,108.0408499,139.5646822,129.3920102,173.165333,245.661894,150.3725267,131.9379221,217.8612857,178.6744186,163.1687415,147.1026615,91.69125819,164.7142911,93.4046955,193.2769066,129.0019119,157.3568646,117.9794434,116.8703766,172.6668682,215.3624348,140.1131226,184.9391876,151.6447306,255.9240625,155.6457674,148.6541606,127.0223033,122.9440747,16.05109279,181.2669051,122.5070056,141.7564047,144.8227524,159.6656008,131.1071489,116.1531094,113.4427184,131.7986855,130.085444,143.4002134,156.1422571,201.56628,114.4919996,165.3326906,24.87405738,24.86141322,109.4131389,195.289499,29.3363625,26.04327139,173.9443248
37,164.21446,221.3757206,181.1672147,193.1288119,352.1509173,25.04675628,26.6360847,262.1140388,247.4710627,215.982339,44.63821698,199.442421,525.5981196,197.7242743,876.038225,669.8406382,28.52990786,126.5562281,123.6645568,166.9907922,112.0330636,174.9540092,167.239956,164.8214647,568.7338686,152.2781808,147.6377699,214.9673532,266.455981,272.8332206,140.1052268,188.2856481,210.906471,192.6515692,128.6974681,114.4465006,174.1431921,135.2392779,379.0369207,121.0968166,174.8159489,143.0288778,138.1808957,186.4165147,247.3368396,146.9591676,205.7606714,159.0635134,259.9316478,176.6762277,166.9120922,149.3011968,267.2953452,19.33347913,217.9088389,126.1704951,135.1239379,823.7406933,190.7349528,159.9357635,166.8889383,154.7250477,149.2260429,139.9328669,208.0797747,169.3288581,875.4353704,168.1634208,207.3831885,24.10244665,25.20236396,124.1550551,204.1943897,20.04746409,24.80432482,197.1017978
38,140.5476814,183.5718563,144.535374,100.1634668,109.0756421,35.32534842,30.69109524,200.390667,187.3811393,172.6247952,46.85829687,167.0475664,167.2719527,121.1085386,139.9156901,80.33789355,41.22401045,83.65853229,112.8937001,112.0884887,82.19210619,92.9039332,101.0880421,136.8864393,111.5978677,136.23342,105.9515041,233.4729049,213.6683134,203.5656806,142.9682831,139.9529784,172.0515354,123.430862,140.2888483,97.17579851,116.2655283,69.40350823,178.4809869,110.2549123,148.8641342,132.8494873,93.58720022,138.7445156,194.3065334,119.488495,127.0299861,128.407582,197.9967662,129.1188964,123.2916961,117.5488431,121.3855034,34.62701369,183.1804905,103.6155707,98.69690423,137.9475997,160.1056733,100.9709431,121.3085092,92.94387466,107.9538864,167.899437,158.4808777,127.0905945,144.792469,103.7145779,158.6638817,37.73931621,30.47208053,96.89445464,168.7719142,31.56971409,28.00871212,146.4697328
39,191.403876,253.9681819,182.380542,153.8370274,194.8552458,44.36173487,37.23980414,253.0244321,240.0185134,448.5195825,72.45549905,202.7598249,187.5794897,158.0094837,207.9523957,819.6783927,40.57560638,118.743006,138.6086278,126.603268,127.7462002,112.9650678,137.9955639,230.9694173,156.4285837,142.0027889,97.63117101,211.5552955,302.1796603,264.937849,148.477942,232.2924108,235.4641304,178.6398198,140.0637423,135.4270788,168.5307825,136.974414,206.2135234,150.358421,207.8869302,177.851072,196.4037378,170.6909771,150.97993,140.5330074,151.7977589,179.2701468,315.0527276,160.8020943,158.1402107,154.4280955,171.0430797,43.95138302,237.003458,147.86448,204.506748,653.2743761,189.8687172,180.2510613,138.1446134,132.0288072,152.0131489,155.7130393,181.9783307,167.6665846,202.5900153,120.0313009,240.6074147,38.66736721,43.00669792,126.1246068,223.2990845,37.73152285,34.00043335,227.0190935
40,223.6937586,322.7951956,254.6723529,203.5952104,224.6737138,109.4436946,107.1650729,225.0348416,209.5340937,212.4851241,80.2868436,212.4303315,266.1460658,199.3260214,273.3782091,155.5942634,93.93237265,166.2366807,194.2718102,197.6838166,173.4872649,229.9561451,238.2334895,245.1094067,160.351003,213.3420862,181.4361338,339.1310188,440.6077332,327.6908744,197.5243614,173.4904478,223.1686532,215.4317771,181.9770509,183.6327026,256.7780375,195.3919952,230.2819718,207.7948502,304.4091477,211.2708866,222.5978552,241.925734,332.7109275,206.7239182,243.2965569,233.1759032,245.613623,219.8431144,226.2166431,208.5369777,201.3043102,104.2626214,214.4135773,194.5894629,249.8206785,264.4368654,249.8829713,209.3202908,219.4241565,181.9667679,192.3246401,210.69973,322.326378,236.7659708,250.7304173,167.75561,239.8374804,107.25766,112.7964792,163.3395186,260.6829193,96.07853395,108.8815851,278.6821349
41,217.5306238,299.8532299,243.0884506,164.4386995,213.3028513,100.3023907,99.44896152,253.2558534,176.8867555,212.1973954,87.49726852,205.033712,258.0356845,216.8842338,282.0530289,170.0811453,84.49779702,170.1515395,178.7938906,189.4156644,175.0111933,241.5426736,218.8534088,225.0285193,158.2277624,185.5030915,189.5510545,315.9054094,372.9227291,845.5107727,332.6080236,171.2227882,350.7295276,221.2101023,176.3580142,183.1038954,254.7155553,198.1992669,199.9281533,213.3995531,290.2210499,217.0461916,203.7613261,241.8483994,333.5570567,190.4573963,244.1637808,364.9771389,364.7460058,937.3674306,945.8009328,482.1787667,218.2348553,96.24475454,222.4973344,211.2531208,249.8206785,856.2421181,278.8078043,213.5429853,364.1722164,194.9543837,204.4802087,201.0700219,310.2018954,936.8468014,266.767683,167.8299048,222.3841953,100.3888116,101.6432873,243.9164898,407.0221273,92.39765895,105.0730139,274.0832126
42,184.1925547,118.1885626,125.2586291,165.3386243,109.1497498,130.0593483,32.04336024,141.4417319,142.0114521,148.7743644,147.5346517,167.9429724,150.9646197,140.4519776,156.8890752,133.9755207,30.60160373,145.9912862,158.6281341,148.7375703,94.50428753,140.3578319,174.1312044,154.6100231,126.4723169,122.5586069,149.7444226,166.364711,152.591737,173.041915,140.7529283,126.1198614,160.2086966,133.0470739,168.9583699,117.8710914,160.7167273,129.8579187,148.0153402,156.633891,141.421012,261.3627197,91.87645676,142.7009323,175.5655879,141.3770275,164.7443104,146.4142825,114.6927504,141.7427271,123.8306628,160.5931369,132.2704588,29.57223932,154.7508547,145.4496284,139.6519263,162.701829,146.860539,162.0303079,96.78168577,134.7635478,150.3246278,138.2486634,136.7842932,135.6598798,159.9478648,158.0023718,136.0162171,25.58107153,24.43786193,133.5390212,122.9288207,19.41083951,29.07889979,135.6007812
43,773.5579003,449.7006639,778.9638582,538.7928379,779.089639,-12.02672883,6.970802463,622.3843815,614.7834645,659.342678,491.723922,614.9253873,13.54948904,394.0742979,670.3356829,787.1199384,-1.221890241,68.7511197,695.1430041,111.3724007,792.66132,113.5239489,128.8374855,651.1724374,132.5503632,106.4680374,661.7731979,759.6565005,745.7177521,558.2794635,797.796165,609.0205033,749.3184926,380.079307,268.3234891,761.0085206,635.0965624,770.6994673,413.945667,756.6699005,765.417243,158.0048525,749.2542627,635.5241147,727.4607329,638.8716359,376.383357,763.6173999,502.2359574,780.5322754,732.9963282,774.1134499,777.0647458,7.933316394,630.3221878,738.7323863,589.5647752,642.2444088,676.8407744,145.9770398,753.4590548,777.0100925,780.8501108,719.4047722,637.7854544,760.7942487,688.9162921,76.06590513,617.5313148,-0.161229086,3.844133879,752.1486795,604.7322575,10.06154649,11.76771322,499.6135501
44,157.552903,239.0760668,182.4615197,148.809077,153.4848121,23.65396802,31.0678043,254.1592913,284.954946,228.0225929,59.90883115,206.0607132,28.04591348,178.3867793,231.0441007,160.786531,23.38853501,131.4839376,147.1320929,158.8241547,129.1679696,203.2713836,142.1857962,184.7799577,135.9481422,151.1830337,144.2829078,236.2810491,241.6278051,265.4956282,158.902847,229.7998596,213.3700129,193.4717797,137.0080574,133.7934598,172.3768873,134.5855493,349.6248042,152.072054,189.7585602,146.4453385,140.5771418,157.8605006,267.5363102,86.78280919,195.8185952,164.2758652,269.3725342,170.9291747,154.2428685,131.9129202,156.2714219,26.74382532,228.1018621,154.0602154,138.8113721,797.7559174,190.7483377,158.8922594,123.7651053,143.6018202,139.4331916,159.6985038,208.8352309,181.6186776,202.478524,105.5934518,217.5199081,22.9829435,24.82383732,119.9539135,220.8013803,20.39289034,17.74793715,195.3203029
45,165.5638436,226.8150521,160.684398,155.5023619,154.2325955,11.58514274,27.41023958,227.6482474,238.9753946,187.3961786,52.40784579,203.2967179,649.7465819,167.5200622,848.4755777,215.8666447,20.52253201,118.5315374,129.8495612,143.1538716,105.7224968,157.5199145,171.6163936,192.4125177,377.9839843,150.5858477,155.1714014,226.2776419,346.4293322,311.7063307,146.5836911,183.266402,242.9816202,183.1061951,143.06923,117.6999184,171.6385127,137.8303816,767.6047698,134.4870335,243.0495089,156.7053134,155.3958647,155.301312,258.680495,159.3060573,189.5143624,167.3710125,276.5153174,435.6624013,887.3372868,146.0863174,166.0421785,20.01303767,207.1077557,146.9539063,191.6063672,784.7929931,159.9016159,159.4666515,163.005298,131.1665686,132.0649176,126.8532294,193.8454661,880.5594999,842.0347194,137.2522993,190.4747098,30.40524713,14.85127559,113.3311392,230.3739192,25.87062333,26.40888095,189.8768154
46,212.143039,245.3679078,192.662369,184.231727,191.7974734,262.5730984,44.42097139,254.4737285,224.2694553,269.3801354,76.5392258,238.5503412,602.5777547,208.8375409,734.1847582,818.536349,27.73238233,155.3161886,164.6554663,161.3166988,142.9249825,153.0505881,168.7695096,208.2877887,632.8583513,132.994575,117.6827172,223.3215988,220.4333579,297.1151433,155.4951963,218.7687179,216.0096325,197.7142189,143.9488319,125.544125,159.6772188,156.6954928,574.1174564,136.9216565,187.8055495,183.4632258,153.2079698,156.2229621,185.9758279,157.1451329,198.1139779,152.4928921,269.5489775,182.4933965,138.0225016,172.4092664,213.0868552,26.41178879,254.9633753,149.1190087,172.6798697,727.3966151,204.7145117,167.0069161,153.4159477,154.8288183,169.9082333,164.1953535,181.6796666,160.8553911,713.7065437,123.9377617,179.4482115,28.35217866,45.03259021,136.084447,244.0192848,31.68564202,33.99683905,241.8411922
47,712.8169692,419.4988345,910.1917742,434.9498841,923.711307,29.31564926,32.7743017,831.0364078,492.9180433,850.4548373,322.6160424,847.8970045,743.591407,136.3559353,863.3901783,905.2717443,23.6369842,124.1218325,878.2511429,120.8018267,926.4713589,105.566598,154.8307764,820.4762688,134.4477285,188.2861123,848.8687321,844.2657257,832.0480818,781.5525932,881.2345133,829.8345104,759.2755929,152.5301013,867.5105108,928.6574161,811.071647,925.4267552,752.8134638,887.7286292,882.6565734,894.3785273,882.1496769,818.386853,830.5439994,835.7456331,147.183676,896.1139326,243.4472597,888.8666488,901.1270703,929.7499514,923.1052338,22.16060907,840.1250575,389.9533976,678.9073218,801.116168,866.8097554,909.4722956,287.0984506,918.1731386,918.5408414,271.3957272,848.8361068,874.8351739,838.8637611,115.2021721,835.8521645,27.31551717,27.45243408,887.8536246,828.8135974,16.30670471,21.97031796,166.2338593
48,146.8998881,206.5615338,169.0874512,122.4101844,120.5420664,15.80767692,19.95391003,813.3896235,256.3676449,182.5676579,47.13000527,273.9927037,24.37041497,158.1867029,179.0525918,90.82475843,17.5424506,118.6558912,118.7567679,137.5696497,113.7177265,181.291948,85.7292707,152.6483908,98.85172529,124.1237259,125.0146491,206.3612487,541.9194759,246.5563,150.510439,289.5196724,193.4050617,168.6695497,116.8585766,107.3544143,147.9881772,115.9203268,175.4101826,138.555827,165.6552461,152.3435394,126.8117235,133.0164438,233.8167547,96.87386794,169.440169,137.3881275,247.6492602,160.351676,114.2689724,118.5601215,135.6496305,19.96462755,211.8736836,151.4321457,141.6992525,156.17841,166.3650597,135.3861051,93.96512728,128.8643771,121.2059424,132.1761238,173.7835903,155.538465,160.3686271,103.5108192,195.6790318,17.6462632,19.25831491,101.1612542,193.435769,17.13975833,9.21515824,178.2849992
49,184.902937,250.9967445,316.3061003,407.798402,880.3750172,5.664821955,10.39614378,782.3685054,744.8483949,829.1155122,256.7807507,830.7306502,698.9787007,95.41328305,830.7110995,887.8623937,11.26889595,57.85203637,835.5000827,84.93487906,906.0406148,46.33761342,65.268587,257.0544156,79.63221133,131.651915,867.482305,828.3514272,817.3586671,370.1509251,200.1024279,813.5261925,821.4992026,99.04527205,839.5552856,897.4143865,807.6848242,896.8997474,722.2838056,871.6290496,863.98413,530.0682251,861.5378384,795.3465871,809.3958516,829.6430474,96.54996164,245.5747951,139.9844432,473.1320404,469.4914376,211.2260007,628.1676974,9.398013013,813.3069951,854.796346,471.9255909,215.9424301,841.6162723,277.7019654,331.1097719,894.5445161,894.6306048,836.2335995,824.732117,587.4550155,828.185226,60.33156013,564.5691136,12.32292972,7.145043481,809.5740429,800.032488,8.668273149,12.96956224,112.6006952
50,293.4916045,361.4881423,223.4316755,212.8284593,252.9585474,78.52498611,60.03457568,491.4117815,473.2291628,266.9320462,160.3429419,470.019305,101.3152981,237.7155908,233.8472014,193.594004,72.91454069,188.1534933,184.7645907,200.858089,184.6127481,193.6380852,182.8397018,263.5540362,215.1016733,162.4798554,149.347926,240.3802652,742.44473,299.9058134,214.7345888,452.5612039,272.7761126,233.9022527,149.817882,197.3861956,159.1725084,176.2560029,168.2814969,181.3719084,206.6875105,257.9057887,230.8110571,166.0694704,276.5254113,210.8383494,244.046681,207.5773989,266.6630667,201.0983933,206.196005,211.4662993,189.8194599,80.77508839,393.4867059,224.1640449,191.3472063,285.7029493,284.9658178,187.0493515,154.4755396,211.2247522,243.7650566,199.9125697,247.5213073,191.124651,267.5006072,158.3570218,269.4068031,91.12482283,60.83554501,187.0368765,261.7034148,86.92233877,78.23560991,299.9193756
